psa_id,domain,subcategory,psa_text
PSA_07386,Health,Disease Prevention and Control,Everyone has a role in preventing measles. Ensure children receive routine immunization.
PSA_07387,Health,Disease Prevention and Control,Ministry of Health reminds school communities to seek medical attention when symptoms appear.
PSA_07388,Health,Healthcare Access,Use medicines only as prescribed by qualified professionals. Public hospitals remind older adults to act early.
PSA_07389,Health,Healthcare Access,Follow guidance from County Department of Health: verify that healthcare providers are properly licensed.
PSA_07390,Health,Healthcare Access,This message is for rural households: seek early medical care before symptoms become severe.
PSA_07391,Health,Maternal and Child Health,Do not rely on rumours about weakened immunity. Provide children with a balanced diet.
PSA_07392,Health,Public Health Campaigns,Follow verified health information to strengthen public awareness.
PSA_07393,Health,Disease Prevention and Control,Small actions can reduce the risk of cholera. Store food safely and cook it thoroughly.
PSA_07394,Health,Disease Prevention and Control,Ministry of Health reminds members of the public to report suspected disease outbreaks to health authorities.
PSA_07395,Health,Maternal and Child Health,Child welfare clinics encourage everyone to seek treatment promptly when a child has difficulty breathing.
PSA_07396,Health,Disease Prevention and Control,Protect healthcare workers from cholera. Report suspected disease outbreaks to health authorities.
PSA_07397,Health,Mental Health Awareness,"To promote mental wellbeing, listen without judgment to people experiencing distress."
PSA_07398,Health,Disease Prevention and Control,Prevent the spread of infectious disease outbreaks. Store food safely and cook it thoroughly.
PSA_07399,Health,Disease Prevention and Control,Complete all prescribed medication. Seek official guidance from local health authorities when necessary.
PSA_07400,Health,Maternal and Child Health,Take prescribed supplements as directed and follow verified advice from nutrition support programmes.
PSA_07401,Health,Maternal and Child Health,Caregivers are encouraged to keep the child's immunization records safe.
PSA_07402,Health,Maternal and Child Health,Public hospitals: Keep the child's immunization records safe.
PSA_07403,Health,Disease Prevention and Control,Everyone has a role in preventing tuberculosis. Cover your mouth and nose when coughing or sneezing.
PSA_07404,Health,Maternal and Child Health,Support mothers in accessing maternal healthcare as advised by community health services.
PSA_07405,Health,Healthcare Access,County Department of Health advises members of the public in pharmacies to report suspected counterfeit medicines to the authorities.
PSA_07406,Health,Disease Prevention and Control,Complete all prescribed medication. Public hospitals remind members of the public to act early.
PSA_07407,Health,Disease Prevention and Control,Drink treated or boiled water as part of good infection prevention.
PSA_07408,Health,Maternal and Child Health,This message is for pregnant women: take prescribed supplements as directed.
PSA_07409,Health,Disease Prevention and Control,Remove stagnant water around homes as advised by County Department of Health.
PSA_07410,Health,Maternal and Child Health,Good timely treatment begins with responsible action: monitor children for signs of illness.
PSA_07411,Health,Maternal and Child Health,Keep the child's immunization records safe to strengthen child health monitoring.
PSA_07412,Health,Maternal and Child Health,Reduce the risk of fever in children: monitor children for signs of illness.
PSA_07413,Health,Maternal and Child Health,Seek immediate care when pregnancy danger signs appear. Do not ignore the risk of maternal infection.
PSA_07414,Health,Maternal and Child Health,Protect breastfeeding mothers from infant malnutrition. Follow safe infant feeding practices.
PSA_07415,Health,Maternal and Child Health,Seek treatment promptly when a child has difficulty breathing. Seek official guidance from emergency health services when necessary.
PSA_07416,Health,Mental Health Awareness,Licensed counselling centres urge workers to speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_07417,Health,Maternal and Child Health,Prevent the spread of weakened immunity. Provide children with a balanced diet.
PSA_07418,Health,Maternal and Child Health,Do your part to reduce the risk of poor infant feeding. Follow safe infant feeding practices.
PSA_07419,Health,Maternal and Child Health,Stay safe from incomplete vaccination. Keep the child's immunization records safe.
PSA_07420,Health,Maternal and Child Health,Ensure children receive all routine immunizations. This guidance is intended for families with young children.
PSA_07421,Health,Public Health Campaigns,Seek screening for common preventable diseases to support early detection.
PSA_07422,Health,Maternal and Child Health,Challenge misinformation and follow verified health guidance. Keep the child's immunization records safe.
PSA_07423,Health,Maternal and Child Health,Healthy habits can reduce the risk of missed immunization. Keep the child's immunization records safe.
PSA_07424,Health,Maternal and Child Health,Keep the child's immunization records safe and encourage others to do the same.
PSA_07425,Health,Mental Health Awareness,Follow guidance from mental health clinics: seek professional mental health support when needed.
PSA_07426,Health,Maternal and Child Health,Attend all scheduled antenatal clinic visits. Seek official guidance from County Department of Health when necessary.
PSA_07427,Health,Disease Prevention and Control,Support healthier communities by choosing to report suspected disease outbreaks to health authorities.
PSA_07428,Health,Maternal and Child Health,"To promote healthy growth, provide children with a balanced diet."
PSA_07429,Health,Public Health Campaigns,Check your blood pressure regularly to strengthen wellness screening.
PSA_07430,Health,Disease Prevention and Control,Good respiratory hygiene begins with responsible action: cover your mouth and nose when coughing or sneezing.
